date,state,sex,age,ethnicity,population
1996-01-01,Malaysia,male,10-14,bumi_malay,663.3
1996-01-01,Malaysia,male,10-14,bumi_other,141.5
1996-01-01,Malaysia,male,10-14,chinese,270.2
1996-01-01,Malaysia,male,10-14,indian,85.3
1996-01-01,Malaysia,male,10-14,other_citizen,14.6
1996-01-01,Malaysia,male,10-14,other_noncitizen,36.4
1996-01-01,Malaysia,male,0-4,indian,89.0
1996-01-01,Malaysia,male,15-19,bumi_malay,525.1
1996-01-01,Malaysia,male,15-19,chinese,258.1
1996-01-01,Malaysia,male,15-19,indian,78.5
1996-01-01,Malaysia,male,15-19,other_citizen,11.2
1996-01-01,Malaysia,male,15-19,other_noncitizen,70.9
1996-01-01,Malaysia,male,20-24,bumi_malay,437.5
1996-01-01,Malaysia,male,20-24,bumi_other,102.2
1996-01-01,Malaysia,male,20-24,chinese,241.0
1996-01-01,Malaysia,male,20-24,indian,71.4
1996-01-01,Malaysia,male,15-19,bumi_other,118.2
1996-01-01,Malaysia,female,40-44,chinese,188.2
1996-01-01,Malaysia,male,0-4,chinese,273.1
1996-01-01,Malaysia,male,0-4,bumi_malay,763.3
1996-01-01,Malaysia,female,70-74,other_noncitizen,2.6
1996-01-01,Malaysia,female,75-79,bumi_malay,34.9
1996-01-01,Malaysia,female,75-79,bumi_other,5.7
1996-01-01,Malaysia,female,75-79,chinese,27.3
1996-01-01,Malaysia,female,75-79,indian,4.3
1996-01-01,Malaysia,female,75-79,other_citizen,0.7
1996-01-01,Malaysia,female,75-79,other_noncitizen,2.7
1996-01-01,Malaysia,female,80-84,bumi_malay,16.7
1996-01-01,Malaysia,male,0-4,bumi_other,174.0
1996-01-01,Malaysia,female,80-84,bumi_other,2.6
1996-01-01,Malaysia,female,80-84,indian,2.1
1996-01-01,Malaysia,female,80-84,other_citizen,0.3
1996-01-01,Malaysia,female,80-84,other_noncitizen,1.9
1996-01-01,Malaysia,female,85+,bumi_malay,14.0
1996-01-01,Malaysia,female,85+,bumi_other,2.3
1996-01-01,Malaysia,female,85+,chinese,13.0
1996-01-01,Malaysia,female,85+,other_citizen,0.3
1996-01-01,Malaysia,female,85+,other_noncitizen,1.8
1996-01-01,Malaysia,female,80-84,chinese,17.5
1996-01-01,Malaysia,overall_sex,20-24,indian,143.4
1996-01-01,Malaysia,female,85+,indian,1.4
1996-01-01,Malaysia,overall_sex,20-24,other_noncitizen,170.3
1996-01-01,Malaysia,male,0-4,overall_ethnicity,1376.3
1996-01-01,Malaysia,male,10-14,overall_ethnicity,1211.2
1996-01-01,Malaysia,male,15-19,overall_ethnicity,1062.1
1996-01-01,Malaysia,male,20-24,overall_ethnicity,956.0
1996-01-01,Malaysia,male,25-29,overall_ethnicity,899.1
1996-01-01,Malaysia,male,30-34,overall_ethnicity,847.0
1996-01-01,Malaysia,male,35-39,overall_ethnicity,757.0
1996-01-01,Malaysia,female,85+,overall_ethnicity,32.7
1996-01-01,Malaysia,male,45-49,overall_ethnicity,495.1
1996-01-01,Malaysia,male,50-54,overall_ethnicity,370.4
1996-01-01,Malaysia,male,55-59,overall_ethnicity,293.6
1996-01-01,Malaysia,male,60-64,overall_ethnicity,219.4
1996-01-01,Malaysia,male,65-69,overall_ethnicity,159.0
1996-01-01,Malaysia,male,70-74,overall_ethnicity,99.1
1996-01-01,Malaysia,male,75-79,overall_ethnicity,61.3
1996-01-01,Malaysia,male,80-84,overall_ethnicity,32.6
1996-01-01,Malaysia,male,5-9,overall_ethnicity,1298.2
1996-01-01,Malaysia,male,85+,overall_ethnicity,22.8
1996-01-01,Malaysia,female,80-84,overall_ethnicity,41.1
1996-01-01,Malaysia,female,70-74,overall_ethnicity,111.4
1996-01-01,Malaysia,overall_sex,85+,other_citizen,0.6
1996-01-01,Malaysia,overall_sex,85+,other_noncitizen,3.1
1996-01-01,Malaysia,female,0-4,overall_ethnicity,1287.9
1996-01-01,Malaysia,female,10-14,overall_ethnicity,1161.3
1996-01-01,Malaysia,female,15-19,overall_ethnicity,1027.8
1996-01-01,Malaysia,female,20-24,overall_ethnicity,938.0
1996-01-01,Malaysia,female,25-29,overall_ethnicity,880.8
1996-01-01,Malaysia,female,75-79,overall_ethnicity,75.5
1996-01-01,Malaysia,female,30-34,overall_ethnicity,822.6
1996-01-01,Malaysia,female,40-44,overall_ethnicity,604.0
1996-01-01,Malaysia,female,45-49,overall_ethnicity,458.8
1996-01-01,Malaysia,female,5-9,overall_ethnicity,1231.2
1996-01-01,Malaysia,female,50-54,overall_ethnicity,340.9
1996-01-01,Malaysia,female,55-59,overall_ethnicity,286.2
1996-01-01,Malaysia,female,60-64,overall_ethnicity,227.0
1996-01-01,Malaysia,female,65-69,overall_ethnicity,170.6
1996-01-01,Malaysia,female,35-39,overall_ethnicity,724.6
1996-01-01,Malaysia,overall_sex,20-24,other_citizen,18.8
1996-01-01,Malaysia,male,overall_age,other_noncitizen,642.6
1996-01-01,Malaysia,male,overall_age,other_citizen,123.2
1996-01-01,Malaysia,overall_sex,15-19,overall_ethnicity,2089.9
1996-01-01,Malaysia,overall_sex,20-24,overall_ethnicity,1894.0
1996-01-01,Malaysia,overall_sex,25-29,overall_ethnicity,1779.9
1996-01-01,Malaysia,overall_sex,30-34,overall_ethnicity,1669.6
1996-01-01,Malaysia,overall_sex,35-39,overall_ethnicity,1481.6
1996-01-01,Malaysia,overall_sex,40-44,overall_ethnicity,1244.3
1996-01-01,Malaysia,overall_sex,45-49,overall_ethnicity,953.9000000000001
1996-01-01,Malaysia,overall_sex,10-14,overall_ethnicity,2372.5
1996-01-01,Malaysia,overall_sex,5-9,overall_ethnicity,2529.4
1996-01-01,Malaysia,overall_sex,55-59,overall_ethnicity,579.8
1996-01-01,Malaysia,overall_sex,60-64,overall_ethnicity,446.4
1996-01-01,Malaysia,overall_sex,65-69,overall_ethnicity,329.6
1996-01-01,Malaysia,overall_sex,70-74,overall_ethnicity,210.5
1996-01-01,Malaysia,overall_sex,75-79,overall_ethnicity,136.8
1996-01-01,Malaysia,overall_sex,80-84,overall_ethnicity,73.7
1996-01-01,Malaysia,overall_sex,85+,overall_ethnicity,55.5
1996-01-01,Malaysia,overall_sex,50-54,overall_ethnicity,711.3
1996-01-01,Malaysia,overall_sex,0-4,overall_ethnicity,2664.2
1996-01-01,Malaysia,overall_sex,overall_age,other_noncitizen,1124.4
1996-01-01,Malaysia,overall_sex,overall_age,other_citizen,243.9
1996-01-01,Malaysia,male,overall_age,indian,785.9
1996-01-01,Malaysia,male,overall_age,chinese,2768.4
1996-01-01,Malaysia,male,overall_age,bumi_other,1144.2
1996-01-01,Malaysia,male,overall_age,bumi_malay,5335.8
1996-01-01,Malaysia,female,overall_age,other_noncitizen,481.7
1996-01-01,Malaysia,female,overall_age,other_citizen,120.7
1996-01-01,Malaysia,female,overall_age,indian,777.2
1996-01-01,Malaysia,female,overall_age,chinese,2657.8
1996-01-01,Malaysia,female,overall_age,bumi_other,1109.4
1996-01-01,Malaysia,female,overall_age,bumi_malay,5275.5
1996-01-01,Malaysia,male,overall_age,overall_ethnicity,10800.3
1996-01-01,Malaysia,female,overall_age,overall_ethnicity,10422.3
1996-01-01,Malaysia,overall_sex,overall_age,overall_ethnicity,21222.6
1996-01-01,Malaysia,overall_sex,overall_age,bumi_malay,10611.3
1996-01-01,Malaysia,overall_sex,overall_age,bumi_other,2253.6
1996-01-01,Malaysia,overall_sex,overall_age,chinese,5426.3
1996-01-01,Malaysia,overall_sex,overall_age,indian,1563.1
1996-01-01,Malaysia,overall_sex,85+,indian,2.8
1996-01-01,Malaysia,overall_sex,85+,chinese,21.1
1996-01-01,Malaysia,male,40-44,overall_ethnicity,640.3
1996-01-01,Malaysia,overall_sex,85+,bumi_malay,23.9
1996-01-01,Malaysia,overall_sex,40-44,bumi_malay,576.0999999999999
1996-01-01,Malaysia,overall_sex,35-39,other_noncitizen,97.19999999999999
1996-01-01,Malaysia,overall_sex,35-39,other_citizen,14.1
1996-01-01,Malaysia,overall_sex,35-39,indian,124.4
1996-01-01,Malaysia,overall_sex,35-39,chinese,426.1
1996-01-01,Malaysia,overall_sex,35-39,bumi_other,133.4
1996-01-01,Malaysia,overall_sex,35-39,bumi_malay,686.4
1996-01-01,Malaysia,overall_sex,40-44,bumi_other,103.5
1996-01-01,Malaysia,overall_sex,30-34,other_noncitizen,147.7
1996-01-01,Malaysia,overall_sex,30-34,indian,131.9
1996-01-01,Malaysia,overall_sex,50-54,bumi_malay,322.20000000000005
1996-01-01,Malaysia,overall_sex,30-34,bumi_other,166.7
1996-01-01,Malaysia,overall_sex,30-34,bumi_malay,771.2
1996-01-01,Malaysia,overall_sex,25-29,other_noncitizen,169.6
1996-01-01,Malaysia,overall_sex,25-29,other_citizen,16.7
1996-01-01,Malaysia,overall_sex,50-54,other_citizen,6.9
1996-01-01,Malaysia,overall_sex,30-34,other_citizen,14.9
1996-01-01,Malaysia,overall_sex,50-54,other_noncitizen,21.0
1996-01-01,Malaysia,overall_sex,40-44,chinese,387.7
1996-01-01,Malaysia,overall_sex,40-44,other_citizen,12.3
1996-01-01,Malaysia,overall_sex,50-54,bumi_other,61.8
1996-01-01,Malaysia,overall_sex,50-54,chinese,248.5
1996-01-01,Malaysia,overall_sex,5-9,other_citizen,34.3
1996-01-01,Malaysia,overall_sex,5-9,indian,171.7
1996-01-01,Malaysia,overall_sex,5-9,chinese,515.5
1996-01-01,Malaysia,overall_sex,5-9,bumi_other,302.3
1996-01-01,Malaysia,overall_sex,5-9,bumi_malay,1432.6
1996-01-01,Malaysia,overall_sex,40-44,indian,106.0
1996-01-01,Malaysia,overall_sex,45-49,other_noncitizen,36.2
1996-01-01,Malaysia,overall_sex,45-49,indian,76.5
1996-01-01,Malaysia,overall_sex,50-54,indian,50.9
1996-01-01,Malaysia,overall_sex,45-49,chinese,318.6
1996-01-01,Malaysia,overall_sex,45-49,bumi_other,78.9
1996-01-01,Malaysia,overall_sex,85+,bumi_other,4.1
1996-01-01,Malaysia,overall_sex,45-49,bumi_malay,434.3
1996-01-01,Malaysia,overall_sex,40-44,other_noncitizen,58.8
1996-01-01,Malaysia,overall_sex,45-49,other_citizen,9.3
1996-01-01,Malaysia,overall_sex,55-59,bumi_malay,263.8
1996-01-01,Malaysia,overall_sex,30-34,chinese,437.1
1996-01-01,Malaysia,overall_sex,55-59,chinese,202.5
1996-01-01,Malaysia,overall_sex,70-74,chinese,68.2
1996-01-01,Malaysia,overall_sex,70-74,indian,14.4
1996-01-01,Malaysia,overall_sex,55-59,bumi_other,51.2
1996-01-01,Malaysia,overall_sex,70-74,other_noncitizen,5.4
1996-01-01,Malaysia,overall_sex,75-79,bumi_malay,64.8
1996-01-01,Malaysia,overall_sex,75-79,bumi_other,11.4
1996-01-01,Malaysia,overall_sex,75-79,chinese,45.7
1996-01-01,Malaysia,overall_sex,75-79,indian,8.6
1996-01-01,Malaysia,overall_sex,75-79,other_citizen,1.4
1996-01-01,Malaysia,overall_sex,75-79,other_noncitizen,5.0
1996-01-01,Malaysia,overall_sex,80-84,bumi_malay,30.9
1996-01-01,Malaysia,overall_sex,80-84,bumi_other,5.2
1996-01-01,Malaysia,overall_sex,80-84,chinese,29.3
1996-01-01,Malaysia,overall_sex,25-29,chinese,442.0
1996-01-01,Malaysia,overall_sex,25-29,bumi_other,189.2
1996-01-01,Malaysia,overall_sex,25-29,bumi_malay,827.5
1996-01-01,Malaysia,overall_sex,80-84,indian,4.2
1996-01-01,Malaysia,overall_sex,80-84,other_citizen,0.7
1996-01-01,Malaysia,overall_sex,80-84,other_noncitizen,3.4
1996-01-01,Malaysia,overall_sex,70-74,bumi_other,19.7
1996-01-01,Malaysia,overall_sex,70-74,bumi_malay,101.1
1996-01-01,Malaysia,overall_sex,70-74,other_citizen,1.9
1996-01-01,Malaysia,overall_sex,65-69,chinese,107.80000000000001
1996-01-01,Malaysia,overall_sex,55-59,indian,41.5
1996-01-01,Malaysia,overall_sex,55-59,other_citizen,5.0
1996-01-01,Malaysia,overall_sex,55-59,other_noncitizen,16.0
1996-01-01,Malaysia,overall_sex,60-64,bumi_malay,207.10000000000002
1996-01-01,Malaysia,overall_sex,60-64,bumi_other,40.6
1996-01-01,Malaysia,overall_sex,25-29,indian,135.0
1996-01-01,Malaysia,overall_sex,60-64,chinese,153.3
1996-01-01,Malaysia,overall_sex,60-64,indian,32.0
1996-01-01,Malaysia,overall_sex,60-64,other_citizen,3.5
1996-01-01,Malaysia,overall_sex,60-64,other_noncitizen,9.899999999999999
1996-01-01,Malaysia,overall_sex,65-69,bumi_malay,158.6
1996-01-01,Malaysia,overall_sex,65-69,bumi_other,29.799999999999997
1996-01-01,Malaysia,overall_sex,5-9,other_noncitizen,73.0
1996-01-01,Malaysia,overall_sex,65-69,other_noncitizen,7.9
1996-01-01,Malaysia,overall_sex,65-69,indian,22.6
1996-01-01,Malaysia,overall_sex,65-69,other_citizen,2.8
1997-01-01,Malaysia,female,5-9,other_noncitizen,36.2
1997-01-01,Malaysia,female,55-59,chinese,100.3
1997-01-01,Malaysia,female,55-59,indian,21.7
1997-01-01,Malaysia,female,55-59,other_citizen,2.3
1997-01-01,Malaysia,female,55-59,other_noncitizen,6.1
1997-01-01,Malaysia,female,50-54,other_noncitizen,8.3
1997-01-01,Malaysia,female,50-54,other_citizen,3.2
1997-01-01,Malaysia,female,50-54,indian,26.8
1997-01-01,Malaysia,female,5-9,indian,83.7
1997-01-01,Malaysia,female,50-54,chinese,122.4
1997-01-01,Malaysia,female,5-9,other_citizen,18.8
1997-01-01,Malaysia,female,50-54,bumi_other,31.1
1997-01-01,Malaysia,female,55-59,bumi_malay,135.5
1997-01-01,Malaysia,female,50-54,bumi_malay,165.2
1997-01-01,Malaysia,female,55-59,bumi_other,25.9
1997-01-01,Malaysia,female,35-39,other_citizen,7.3
1997-01-01,Malaysia,female,5-9,bumi_other,152.9
1997-01-01,Malaysia,female,25-29,indian,69.3
1997-01-01,Malaysia,female,25-29,chinese,220.8
1997-01-01,Malaysia,female,25-29,bumi_other,97.3
1997-01-01,Malaysia,female,25-29,bumi_malay,425.8
1997-01-01,Malaysia,female,20-24,other_noncitizen,82.8
1997-01-01,Malaysia,female,20-24,other_citizen,10.2
1997-01-01,Malaysia,female,20-24,indian,73.5
1997-01-01,Malaysia,female,20-24,chinese,233.3
1997-01-01,Malaysia,female,20-24,bumi_other,105.6
1997-01-01,Malaysia,female,20-24,bumi_malay,455.3
1997-01-01,Malaysia,female,25-29,other_citizen,9.3
1997-01-01,Malaysia,female,15-19,other_noncitizen,60.6
1997-01-01,Malaysia,female,15-19,indian,78.7
1997-01-01,Malaysia,female,15-19,chinese,244.1
1997-01-01,Malaysia,female,15-19,bumi_other,122.2
1997-01-01,Malaysia,female,15-19,bumi_malay,542.0
1997-01-01,Malaysia,female,10-14,other_noncitizen,34.7
1997-01-01,Malaysia,female,10-14,other_citizen,15.0
1997-01-01,Malaysia,female,60-64,bumi_malay,111.2
1997-01-01,Malaysia,female,10-14,indian,82.7
1997-01-01,Malaysia,female,10-14,chinese,250.9
1997-01-01,Malaysia,female,10-14,bumi_other,141.2
1997-01-01,Malaysia,female,15-19,other_citizen,12.4
1997-01-01,Malaysia,female,5-9,chinese,248.8
1997-01-01,Malaysia,female,25-29,other_noncitizen,75.8
1997-01-01,Malaysia,female,30-34,bumi_other,87.1
1997-01-01,Malaysia,female,5-9,bumi_malay,702.1
1997-01-01,Malaysia,female,45-49,other_noncitizen,14.6
1997-01-01,Malaysia,female,45-49,other_citizen,4.4
1997-01-01,Malaysia,female,45-49,indian,40.6
1997-01-01,Malaysia,female,45-49,chinese,159.1
1997-01-01,Malaysia,female,45-49,bumi_other,40.3
1997-01-01,Malaysia,female,45-49,bumi_malay,227.5
1997-01-01,Malaysia,female,40-44,other_noncitizen,24.6
1997-01-01,Malaysia,female,40-44,other_citizen,5.9
1997-01-01,Malaysia,female,40-44,indian,55.4
1997-01-01,Malaysia,female,30-34,bumi_malay,399.3
1997-01-01,Malaysia,female,40-44,chinese,194.2
1997-01-01,Malaysia,female,40-44,bumi_malay,298.2
1997-01-01,Malaysia,female,35-39,other_noncitizen,41.7
1997-01-01,Malaysia,female,35-39,indian,63.3
1997-01-01,Malaysia,female,35-39,chinese,212.1
1997-01-01,Malaysia,female,35-39,bumi_other,69.7
1997-01-01,Malaysia,female,35-39,bumi_malay,354.0
1997-01-01,Malaysia,female,30-34,other_noncitizen,60.4
1997-01-01,Malaysia,female,30-34,other_citizen,8.5
1997-01-01,Malaysia,female,30-34,indian,67.2
1997-01-01,Malaysia,female,30-34,chinese,219.9
1997-01-01,Malaysia,female,40-44,bumi_other,52.7
1997-01-01,Malaysia,female,60-64,bumi_other,21.3
1997-01-01,Malaysia,female,85+,bumi_other,2.3
1997-01-01,Malaysia,female,60-64,indian,17.6
1997-01-01,Malaysia,male,5-9,bumi_other,159.8
1997-01-01,Malaysia,male,5-9,bumi_malay,739.1
1997-01-01,Malaysia,male,45-49,other_noncitizen,24.5
1997-01-01,Malaysia,male,45-49,other_citizen,5.3
1997-01-01,Malaysia,male,45-49,indian,41.5
1997-01-01,Malaysia,male,45-49,chinese,173.9
1997-01-01,Malaysia,male,45-49,bumi_other,43.8
1997-01-01,Malaysia,male,45-49,bumi_malay,235.3
1997-01-01,Malaysia,male,40-44,other_noncitizen,39.6
1997-01-01,Malaysia,male,40-44,other_citizen,6.9
1997-01-01,Malaysia,male,40-44,indian,55.8
1997-01-01,Malaysia,male,40-44,chinese,206.0
1997-01-01,Malaysia,male,5-9,chinese,267.9
1997-01-01,Malaysia,male,40-44,bumi_other,57.2
1997-01-01,Malaysia,male,35-39,other_noncitizen,66.6
1997-01-01,Malaysia,male,35-39,other_citizen,7.3
1997-01-01,Malaysia,male,35-39,indian,63.0
1997-01-01,Malaysia,male,35-39,chinese,219.4
1997-01-01,Malaysia,male,35-39,bumi_other,72.2
1997-01-01,Malaysia,male,35-39,bumi_malay,352.1
1997-01-01,Malaysia,male,30-34,other_noncitizen,95.1
1997-01-01,Malaysia,male,30-34,other_citizen,7.3
1997-01-01,Malaysia,male,30-34,indian,66.0
1997-01-01,Malaysia,male,30-34,chinese,223.2
1997-01-01,Malaysia,male,30-34,bumi_other,86.7
1997-01-01,Malaysia,male,30-34,bumi_malay,389.0
1997-01-01,Malaysia,male,40-44,bumi_malay,303.5
1997-01-01,Malaysia,male,25-29,other_noncitizen,106.8
1997-01-01,Malaysia,male,5-9,indian,87.9
1997-01-01,Malaysia,male,5-9,other_noncitizen,38.2
1997-01-01,Malaysia,male,70-74,bumi_other,10.5
1997-01-01,Malaysia,male,70-74,bumi_malay,50.7
1997-01-01,Malaysia,male,65-69,other_noncitizen,4.2
1997-01-01,Malaysia,male,65-69,other_citizen,1.6
1997-01-01,Malaysia,male,65-69,indian,11.4
1997-01-01,Malaysia,male,65-69,chinese,54.7
1997-01-01,Malaysia,male,65-69,bumi_other,15.6
1997-01-01,Malaysia,male,65-69,bumi_malay,77.5
1997-01-01,Malaysia,male,60-64,other_noncitizen,6.2
1997-01-01,Malaysia,male,60-64,other_citizen,2.0
1997-01-01,Malaysia,male,60-64,indian,15.5
1997-01-01,Malaysia,male,60-64,chinese,81.2
1997-01-01,Malaysia,male,5-9,other_citizen,19.7
1997-01-01,Malaysia,male,60-64,bumi_other,20.7
1997-01-01,Malaysia,male,55-59,other_noncitizen,9.7
1997-01-01,Malaysia,male,55-59,other_citizen,2.8
1997-01-01,Malaysia,male,55-59,indian,20.7
1997-01-01,Malaysia,male,55-59,chinese,109.3
1997-01-01,Malaysia,male,55-59,bumi_other,26.6
1997-01-01,Malaysia,male,55-59,bumi_malay,134.1
1997-01-01,Malaysia,male,50-54,other_noncitizen,14.4
1997-01-01,Malaysia,male,50-54,other_citizen,3.8
1997-01-01,Malaysia,male,50-54,indian,27.5
1997-01-01,Malaysia,male,50-54,chinese,137.1
1997-01-01,Malaysia,male,50-54,bumi_other,33.4
1997-01-01,Malaysia,male,50-54,bumi_malay,173.1
1997-01-01,Malaysia,male,60-64,bumi_malay,102.7
1997-01-01,Malaysia,male,25-29,other_citizen,7.9
1997-01-01,Malaysia,male,25-29,indian,68.1
1997-01-01,Malaysia,male,25-29,chinese,227.0
1997-01-01,Malaysia,female,80-84,other_noncitizen,1.9
1997-01-01,Malaysia,female,80-84,other_citizen,0.4
1997-01-01,Malaysia,female,80-84,indian,2.2
1997-01-01,Malaysia,female,80-84,chinese,17.8
1997-01-01,Malaysia,female,80-84,bumi_other,2.9
1997-01-01,Malaysia,female,80-84,bumi_malay,18.4
1997-01-01,Malaysia,female,75-79,other_noncitizen,2.5
1997-01-01,Malaysia,female,75-79,other_citizen,0.7
1997-01-01,Malaysia,female,75-79,indian,4.4
1997-01-01,Malaysia,female,75-79,chinese,27.0
1997-01-01,Malaysia,female,75-79,bumi_other,5.9
1997-01-01,Malaysia,female,75-79,bumi_malay,35.4
1997-01-01,Malaysia,female,85+,bumi_malay,14.1
1997-01-01,Malaysia,female,70-74,other_noncitizen,2.8
1997-01-01,Malaysia,female,70-74,indian,7.2
1997-01-01,Malaysia,female,70-74,chinese,39.6
1997-01-01,Malaysia,female,70-74,bumi_other,10.0
1997-01-01,Malaysia,female,70-74,bumi_malay,56.3
1997-01-01,Malaysia,female,65-69,other_noncitizen,3.6
1997-01-01,Malaysia,female,65-69,other_citizen,1.3
1997-01-01,Malaysia,female,65-69,indian,11.8
1997-01-01,Malaysia,female,65-69,chinese,59.3
1997-01-01,Malaysia,female,65-69,bumi_other,15.4
1997-01-01,Malaysia,female,65-69,bumi_malay,85.6
1997-01-01,Malaysia,female,60-64,other_noncitizen,4.5
1997-01-01,Malaysia,female,60-64,other_citizen,1.7
1997-01-01,Malaysia,female,70-74,other_citizen,0.9
1997-01-01,Malaysia,female,10-14,bumi_malay,660.0
1997-01-01,Malaysia,female,85+,chinese,12.8
1997-01-01,Malaysia,female,85+,indian,1.4
1997-01-01,Malaysia,male,25-29,bumi_other,96.0
1997-01-01,Malaysia,male,25-29,bumi_malay,410.8
1997-01-01,Malaysia,male,20-24,other_noncitizen,103.2
1997-01-01,Malaysia,male,20-24,other_citizen,9.0
1997-01-01,Malaysia,male,20-24,indian,72.6
1997-01-01,Malaysia,male,20-24,chinese,243.0
1997-01-01,Malaysia,male,20-24,bumi_other,104.3
1997-01-01,Malaysia,male,20-24,bumi_malay,448.2
1997-01-01,Malaysia,male,15-19,other_citizen,11.8
1997-01-01,Malaysia,male,15-19,indian,80.3
1997-01-01,Malaysia,male,15-19,chinese,257.8
1997-01-01,Malaysia,male,15-19,bumi_other,123.9
1997-01-01,Malaysia,male,15-19,bumi_malay,551.3
1997-01-01,Malaysia,male,10-14,other_noncitizen,35.1
1997-01-01,Malaysia,male,10-14,other_citizen,15.2
1997-01-01,Malaysia,male,10-14,indian,86.4
1997-01-01,Malaysia,male,10-14,chinese,267.6
1997-01-01,Malaysia,male,10-14,bumi_other,146.6
1997-01-01,Malaysia,male,10-14,bumi_malay,682.9
1997-01-01,Malaysia,male,0-4,other_noncitizen,56.3
1997-01-01,Malaysia,male,0-4,other_citizen,23.9
1997-01-01,Malaysia,male,0-4,indian,89.2
1997-01-01,Malaysia,male,0-4,chinese,274.2
1997-01-01,Malaysia,male,0-4,bumi_other,174.2
1997-01-01,Malaysia,male,0-4,bumi_malay,775.0
1997-01-01,Malaysia,female,85+,other_noncitizen,1.8
1997-01-01,Malaysia,female,85+,other_citizen,0.3
1997-01-01,Malaysia,female,60-64,chinese,79.6
1997-01-01,Malaysia,female,0-4,other_noncitizen,50.3
1997-01-01,Malaysia,male,overall_age,indian,801.1
1997-01-01,Malaysia,female,0-4,indian,85.9
1997-01-01,Malaysia,overall_sex,50-54,other_noncitizen,22.700000000000003
1997-01-01,Malaysia,overall_sex,50-54,other_citizen,7.0
1997-01-01,Malaysia,overall_sex,50-54,indian,54.3
1997-01-01,Malaysia,overall_sex,50-54,chinese,259.5
1997-01-01,Malaysia,overall_sex,50-54,bumi_other,64.5
1997-01-01,Malaysia,overall_sex,50-54,bumi_malay,338.29999999999995
1997-01-01,Malaysia,overall_sex,5-9,other_noncitizen,74.4
1997-01-01,Malaysia,overall_sex,5-9,other_citizen,38.4
1997-01-01,Malaysia,overall_sex,5-9,indian,171.6
1997-01-01,Malaysia,overall_sex,5-9,chinese,516.7
1997-01-01,Malaysia,overall_sex,5-9,bumi_other,312.7
1997-01-01,Malaysia,overall_sex,5-9,bumi_malay,1441.3
1997-01-01,Malaysia,overall_sex,45-49,other_noncitizen,39.1
1997-01-01,Malaysia,overall_sex,45-49,other_citizen,9.7
1997-01-01,Malaysia,overall_sex,45-49,indian,82.1
1997-01-01,Malaysia,overall_sex,45-49,chinese,333.0
1997-01-01,Malaysia,overall_sex,45-49,bumi_other,84.1
1997-01-01,Malaysia,overall_sex,45-49,bumi_malay,462.8
1997-01-01,Malaysia,overall_sex,40-44,other_noncitizen,64.2
1997-01-01,Malaysia,overall_sex,55-59,bumi_malay,269.6
1997-01-01,Malaysia,overall_sex,55-59,bumi_other,52.5
